,hb,year,month,day,hour
4066,7,2020,6,18,10
4067,7,2020,6,18,11
4068,7,2020,6,18,12
4069,8,2020,6,18,13
4070,7,2020,6,18,14
4071,7,2020,6,18,15
4072,7,2020,6,18,16
4073,7,2020,6,18,17
4074,7,2020,6,18,18
4075,7,2020,6,18,19
4076,7,2020,6,18,20
4077,7,2020,6,18,21
4078,7,2020,6,18,22
4079,6,2020,6,18,23
4080,7,2020,6,19,0
4081,7,2020,6,19,1
4082,7,2020,6,19,2
4083,7,2020,6,19,3
4084,6,2020,6,19,4
4085,7,2020,6,19,5
4086,7,2020,6,19,6
4087,7,2020,6,19,7
4088,7,2020,6,19,8
4089,6,2020,6,19,9
4090,7,2020,6,19,10
4091,7,2020,6,19,11
4092,7,2020,6,19,12
4093,6,2020,6,19,13
4094,7,2020,6,19,14
4095,7,2020,6,19,15
4096,7,2020,6,19,16
4097,7,2020,6,19,17
4098,7,2020,6,19,18
4099,7,2020,6,19,19
4100,7,2020,6,19,20
4101,7,2020,6,19,21
4102,7,2020,6,19,22
4103,6,2020,6,19,23
4104,7,2020,6,20,0
4105,7,2020,6,20,1
4106,7,2020,6,20,2
4107,6,2020,6,20,3
4108,8,2020,6,20,4
4109,7,2020,6,20,5
4110,6,2020,6,20,6
4111,8,2020,6,20,7
4112,7,2020,6,20,8
4113,6,2020,6,20,9
4114,7,2020,6,20,10
4115,6,2020,6,20,11
4116,8,2020,6,20,12
4117,7,2020,6,20,13
4118,7,2020,6,20,14
4119,7,2020,6,20,15
4120,7,2020,6,20,16
4121,7,2020,6,20,17
4122,8,2020,6,20,18
4123,7,2020,6,20,19
4124,7,2020,6,20,20
4125,8,2020,6,20,21
4126,7,2020,6,20,22
4127,7,2020,6,20,23
4128,8,2020,6,21,0
4129,7,2020,6,21,1
4130,7,2020,6,21,2
4131,7,2020,6,21,3
4132,7,2020,6,21,4
4133,7,2020,6,21,5
4134,6,2020,6,21,6
4135,7,2020,6,21,7
4136,7,2020,6,21,8
4137,7,2020,6,21,9
4138,7,2020,6,21,10
4139,7,2020,6,21,11
4140,7,2020,6,21,12
4141,6,2020,6,21,13
4142,7,2020,6,21,14
4143,6,2020,6,21,15
4144,8,2020,6,21,16
4145,7,2020,6,21,17
4146,7,2020,6,21,18
4147,7,2020,6,21,19
4148,6,2020,6,21,20
4149,6,2020,6,21,21
4150,7,2020,6,21,22
4151,7,2020,6,21,23
4152,7,2020,6,22,0
4153,7,2020,6,22,1
4154,7,2020,6,22,2
4155,7,2020,6,22,3
4156,7,2020,6,22,4
4157,6,2020,6,22,5
4158,8,2020,6,22,6
4159,7,2020,6,22,7
4160,7,2020,6,22,8
4161,8,2020,6,22,9
4162,6,2020,6,22,10
4163,7,2020,6,22,11
4164,7,2020,6,22,12
4165,6,2020,6,22,13
4166,7,2020,6,22,14
4167,7,2020,6,22,15
4168,7,2020,6,22,16
4169,7,2020,6,22,17
4170,7,2020,6,22,18
4171,7,2020,6,22,19
4172,7,2020,6,22,20
4173,7,2020,6,22,21
4174,7,2020,6,22,22
4175,7,2020,6,22,23
4176,7,2020,6,23,0
4177,6,2020,6,23,1
4178,7,2020,6,23,2
4179,7,2020,6,23,3
4180,7,2020,6,23,4
4181,7,2020,6,23,5
4182,8,2020,6,23,6
4183,6,2020,6,23,7
4184,7,2020,6,23,8
4185,8,2020,6,23,9
4186,7,2020,6,23,10
4187,8,2020,6,23,11
4188,7,2020,6,23,12
4189,6,2020,6,23,13
4190,7,2020,6,23,14
4191,7,2020,6,23,15
4192,7,2020,6,23,16
4193,7,2020,6,23,17
4194,7,2020,6,23,18
4195,7,2020,6,23,19
4196,7,2020,6,23,20
4197,7,2020,6,23,21
4198,7,2020,6,23,22
4199,7,2020,6,23,23
4200,7,2020,6,24,0
4201,7,2020,6,24,1
4202,6,2020,6,24,2
4203,7,2020,6,24,3
4204,7,2020,6,24,4
4205,7,2020,6,24,5
4206,6,2020,6,24,6
4207,7,2020,6,24,7
4208,7,2020,6,24,8
4209,6,2020,6,24,9
4210,7,2020,6,24,10
4211,7,2020,6,24,11
4212,7,2020,6,24,12
4213,8,2020,6,24,13
4214,7,2020,6,24,14
4215,7,2020,6,24,15
4216,7,2020,6,24,16
4217,7,2020,6,24,17
4218,7,2020,6,24,18
4219,7,2020,6,24,19
4220,6,2020,6,24,20
4221,7,2020,6,24,21
4222,6,2020,6,24,22
4223,8,2020,6,24,23
4224,7,2020,6,25,0
4225,6,2020,6,25,1
4226,7,2020,6,25,2
4227,7,2020,6,25,3
4228,7,2020,6,25,4
4229,7,2020,6,25,5
4230,8,2020,6,25,6
4231,7,2020,6,25,7
4232,6,2020,6,25,8
4233,8,2020,6,25,9
4234,7,2020,6,25,10
4235,7,2020,6,25,11
4236,7,2020,6,25,12
4237,7,2020,6,25,13
4238,6,2020,6,25,14
4239,8,2020,6,25,15
4240,7,2020,6,25,16
4241,7,2020,6,25,17
4242,6,2020,6,25,18
4243,7,2020,6,25,19
4244,7,2020,6,25,20
4245,7,2020,6,25,21
4246,7,2020,6,25,22
4247,7,2020,6,25,23
4248,7,2020,6,26,0
4249,8,2020,6,26,1
4250,7,2020,6,26,2
4251,7,2020,6,26,3
4252,7,2020,6,26,4
4253,6,2020,6,26,5
4254,7,2020,6,26,6
4255,7,2020,6,26,7
4256,6,2020,6,26,8
4257,7,2020,6,26,9
4258,8,2020,6,26,10
4259,7,2020,6,26,11
4260,8,2020,6,26,12
4261,6,2020,6,26,13
4262,8,2020,6,26,14
4263,7,2020,6,26,15
4264,8,2020,6,26,16
4265,8,2020,6,26,17
4266,7,2020,6,26,18
4267,7,2020,6,26,19
4268,7,2020,6,26,20
4269,7,2020,6,26,21
4270,5,2020,6,26,22
4271,8,2020,6,26,23
4272,6,2020,6,27,0
4273,7,2020,6,27,1
4274,7,2020,6,27,2
4275,7,2020,6,27,3
4276,8,2020,6,27,4
4277,8,2020,6,27,5
4278,6,2020,6,27,6
4279,7,2020,6,27,7
4280,6,2020,6,27,8
4281,7,2020,6,27,9
4282,7,2020,6,27,10
4283,7,2020,6,27,11
4284,7,2020,6,27,12
4285,8,2020,6,27,13
4286,7,2020,6,27,14
4287,7,2020,6,27,15
4288,7,2020,6,27,16
4289,7,2020,6,27,17
4290,6,2020,6,27,18
4291,7,2020,6,27,19
4292,7,2020,6,27,20
4293,7,2020,6,27,21
4294,7,2020,6,27,22
4295,7,2020,6,27,23
4296,7,2020,6,28,0
4297,7,2020,6,28,1
4298,7,2020,6,28,2
4299,8,2020,6,28,3
4300,7,2020,6,28,4
4301,7,2020,6,28,5
4302,7,2020,6,28,6
4303,7,2020,6,28,7
4304,7,2020,6,28,8
4305,7,2020,6,28,9
4306,7,2020,6,28,10
4307,8,2020,6,28,11
4308,7,2020,6,28,12
4309,7,2020,6,28,13
4310,8,2020,6,28,14
4311,7,2020,6,28,15
4312,7,2020,6,28,16
4313,8,2020,6,28,17
4314,7,2020,6,28,18
4315,7,2020,6,28,19
4316,6,2020,6,28,20
4317,7,2020,6,28,21
4318,8,2020,6,28,22
4319,7,2020,6,28,23
4320,7,2020,6,29,0
4321,8,2020,6,29,1
4322,8,2020,6,29,2
4323,8,2020,6,29,3
4324,8,2020,6,29,4
4325,7,2020,6,29,5
4326,7,2020,6,29,6
4327,7,2020,6,29,7
4328,7,2020,6,29,8
4329,8,2020,6,29,9
4330,8,2020,6,29,10
4331,7,2020,6,29,11
4332,6,2020,6,29,12
4333,7,2020,6,29,13
4334,7,2020,6,29,14
4335,7,2020,6,29,15
4336,7,2020,6,29,16
4337,7,2020,6,29,17
4338,7,2020,6,29,18
4339,7,2020,6,29,19
4340,7,2020,6,29,20
4341,8,2020,6,29,21
4342,7,2020,6,29,22
4343,7,2020,6,29,23
4344,7,2020,6,30,0
4345,7,2020,6,30,1
4346,7,2020,6,30,2
4347,7,2020,6,30,3
4348,7,2020,6,30,4
4349,7,2020,6,30,5
4350,6,2020,6,30,6
4351,7,2020,6,30,7
4352,7,2020,6,30,8
4353,7,2020,6,30,9
4354,6,2020,6,30,10
4355,8,2020,6,30,11
4356,7,2020,6,30,12
4357,7,2020,6,30,13
4358,7,2020,6,30,14
4359,7,2020,6,30,15
4360,7,2020,6,30,16
4361,7,2020,6,30,17
4362,7,2020,6,30,18
4363,8,2020,6,30,19
4364,8,2020,6,30,20
4365,7,2020,6,30,21
4366,7,2020,6,30,22
4367,8,2020,6,30,23
4368,7,2020,7,1,0
4369,7,2020,7,1,1
4370,8,2020,7,1,2
4371,7,2020,7,1,3
4372,7,2020,7,1,4
4373,7,2020,7,1,5
4374,8,2020,7,1,6
4375,7,2020,7,1,7
4376,7,2020,7,1,8
4377,7,2020,7,1,9
4378,8,2020,7,1,10
4379,7,2020,7,1,11
4380,7,2020,7,1,12
4381,7,2020,7,1,13
4382,7,2020,7,1,14
4383,7,2020,7,1,15
4384,7,2020,7,1,16
4385,7,2020,7,1,17
4386,8,2020,7,1,18
4387,7,2020,7,1,19
4388,7,2020,7,1,20
4389,8,2020,7,1,21
4390,8,2020,7,1,22
4391,6,2020,7,1,23
4392,7,2020,7,2,0
4393,7,2020,7,2,1
4394,7,2020,7,2,2
4395,7,2020,7,2,3
4396,7,2020,7,2,4
4397,7,2020,7,2,5
4398,7,2020,7,2,6
4399,6,2020,7,2,7
4400,7,2020,7,2,8
4401,7,2020,7,2,9
4402,6,2020,7,2,10
4403,8,2020,7,2,11
4404,7,2020,7,2,12
4405,7,2020,7,2,13
4406,7,2020,7,2,14
4407,7,2020,7,2,15
4408,7,2020,7,2,16
4409,7,2020,7,2,17
4410,7,2020,7,2,18
4411,7,2020,7,2,19
4412,7,2020,7,2,20
4413,7,2020,7,2,21
4414,7,2020,7,2,22
4415,7,2020,7,2,23
4416,7,2020,7,3,0
4417,7,2020,7,3,1
4418,7,2020,7,3,2
4419,7,2020,7,3,3
4420,6,2020,7,3,4
4421,7,2020,7,3,5
4422,8,2020,7,3,6
4423,7,2020,7,3,7
4424,7,2020,7,3,8
4425,7,2020,7,3,9
4426,7,2020,7,3,10
4427,8,2020,7,3,11
4428,8,2020,7,3,12
4429,7,2020,7,3,13
4430,7,2020,7,3,14
4431,7,2020,7,3,15
4432,7,2020,7,3,16
4433,7,2020,7,3,17
4434,7,2020,7,3,18
4435,6,2020,7,3,19
4436,7,2020,7,3,20
4437,7,2020,7,3,21
4438,6,2020,7,3,22
4439,7,2020,7,3,23
4440,7,2020,7,4,0
4441,7,2020,7,4,1
4442,7,2020,7,4,2
4443,7,2020,7,4,3
4444,7,2020,7,4,4
4445,6,2020,7,4,5
4446,6,2020,7,4,6
4447,7,2020,7,4,7
4448,7,2020,7,4,8
4449,7,2020,7,4,9
4450,7,2020,7,4,10
4451,8,2020,7,4,11
4452,7,2020,7,4,12
4453,7,2020,7,4,13
4454,6,2020,7,4,14
4455,7,2020,7,4,15
4456,7,2020,7,4,16
4457,7,2020,7,4,17
4458,7,2020,7,4,18
4459,7,2020,7,4,19
4460,8,2020,7,4,20
4461,7,2020,7,4,21
4462,8,2020,7,4,22
4463,8,2020,7,4,23
4464,7,2020,7,5,0
4465,8,2020,7,5,1
4466,7,2020,7,5,2
4467,7,2020,7,5,3
4468,7,2020,7,5,4
4469,8,2020,7,5,5
4470,7,2020,7,5,6
4471,7,2020,7,5,7
4472,6,2020,7,5,8
4473,7,2020,7,5,9
4474,7,2020,7,5,10
4475,7,2020,7,5,11
4476,7,2020,7,5,12
4477,7,2020,7,5,13
4478,8,2020,7,5,14
4479,7,2020,7,5,15
4480,7,2020,7,5,16
4481,7,2020,7,5,17
4482,7,2020,7,5,18
4483,7,2020,7,5,19
4484,7,2020,7,5,20
4485,7,2020,7,5,21
4486,7,2020,7,5,22
4487,7,2020,7,5,23
4488,7,2020,7,6,0
4489,7,2020,7,6,1
4490,7,2020,7,6,2
4491,8,2020,7,6,3
4492,7,2020,7,6,4
4493,8,2020,7,6,5
4494,7,2020,7,6,6
4495,8,2020,7,6,7
4496,7,2020,7,6,8
4497,7,2020,7,6,9
4498,7,2020,7,6,10
4499,7,2020,7,6,11
4500,6,2020,7,6,12
4501,7,2020,7,6,13
4502,6,2020,7,6,14
4503,7,2020,7,6,15
4504,7,2020,7,6,16
4505,7,2020,7,6,17
4506,6,2020,7,6,18
4507,7,2020,7,6,19
4508,7,2020,7,6,20
4509,8,2020,7,6,21
4510,6,2020,7,6,22
4511,7,2020,7,6,23
4512,7,2020,7,7,0
4513,7,2020,7,7,1
4514,7,2020,7,7,2
4515,7,2020,7,7,3
4516,6,2020,7,7,4
4517,7,2020,7,7,5
4518,7,2020,7,7,6
4519,7,2020,7,7,7
4520,7,2020,7,7,8
4521,7,2020,7,7,9
4522,7,2020,7,7,10
4523,7,2020,7,7,11
4524,6,2020,7,7,12
4525,6,2020,7,7,13
4526,6,2020,7,7,14
4527,7,2020,7,7,15
4528,6,2020,7,7,16
4529,7,2020,7,7,17
4530,7,2020,7,7,18
4531,7,2020,7,7,19
4532,7,2020,7,7,20
4533,7,2020,7,7,21
4534,7,2020,7,7,22
4535,7,2020,7,7,23
4536,7,2020,7,8,0
4537,8,2020,7,8,1
4538,7,2020,7,8,2
4539,7,2020,7,8,3
4540,7,2020,7,8,4
4541,7,2020,7,8,5
4542,7,2020,7,8,6
4543,7,2020,7,8,7
4544,7,2020,7,8,8
4545,7,2020,7,8,9
4546,7,2020,7,8,10
4547,7,2020,7,8,11
4548,7,2020,7,8,12
4549,8,2020,7,8,13
4550,7,2020,7,8,14
4551,7,2020,7,8,15
4552,7,2020,7,8,16
4553,7,2020,7,8,17
4554,8,2020,7,8,18
4555,6,2020,7,8,19
4556,6,2020,7,8,20
4557,7,2020,7,8,21
4558,7,2020,7,8,22
4559,7,2020,7,8,23
4560,7,2020,7,9,0
4561,7,2020,7,9,1
4562,8,2020,7,9,2
4563,7,2020,7,9,3
4564,7,2020,7,9,4
4565,7,2020,7,9,5
4566,6,2020,7,9,6
4567,7,2020,7,9,7
4568,8,2020,7,9,8
4569,7,2020,7,9,9
4570,7,2020,7,9,10
4571,7,2020,7,9,11
4572,7,2020,7,9,12
4573,7,2020,7,9,13
4574,8,2020,7,9,14
4575,7,2020,7,9,15
4576,8,2020,7,9,16
4577,7,2020,7,9,17
4578,6,2020,7,9,18
4579,7,2020,7,9,19
4580,7,2020,7,9,20
4581,7,2020,7,9,21
4582,6,2020,7,9,22
4583,7,2020,7,9,23
4584,7,2020,7,10,0
4585,7,2020,7,10,1
4586,7,2020,7,10,2
4587,7,2020,7,10,3
4588,7,2020,7,10,4
4589,7,2020,7,10,5
4590,7,2020,7,10,6
4591,7,2020,7,10,7
4592,7,2020,7,10,8
4593,7,2020,7,10,9
4594,7,2020,7,10,10
4595,7,2020,7,10,11
4596,7,2020,7,10,12
4597,7,2020,7,10,13
4598,7,2020,7,10,14
4599,8,2020,7,10,15
4600,7,2020,7,10,16
4601,7,2020,7,10,17
4602,8,2020,7,10,18
4603,7,2020,7,10,19
4604,7,2020,7,10,20
4605,7,2020,7,10,21
4606,7,2020,7,10,22
4607,7,2020,7,10,23
4608,7,2020,7,11,0
4609,7,2020,7,11,1
4610,7,2020,7,11,2
4611,7,2020,7,11,3
4612,6,2020,7,11,4
4613,7,2020,7,11,5
4614,7,2020,7,11,6
4615,7,2020,7,11,7
4616,7,2020,7,11,8
4617,7,2020,7,11,9
4618,7,2020,7,11,10
4619,7,2020,7,11,11
4620,7,2020,7,11,12
4621,7,2020,7,11,13
4622,7,2020,7,11,14
4623,7,2020,7,11,15
4624,7,2020,7,11,16
4625,7,2020,7,11,17
4626,8,2020,7,11,18
4627,7,2020,7,11,19
4628,8,2020,7,11,20
4629,7,2020,7,11,21
4630,7,2020,7,11,22
4631,7,2020,7,11,23
4632,7,2020,7,12,0
4633,7,2020,7,12,1
4634,8,2020,7,12,2
4635,7,2020,7,12,3
4636,7,2020,7,12,4
4637,7,2020,7,12,5
4638,7,2020,7,12,6
4639,7,2020,7,12,7
4640,7,2020,7,12,8
4641,7,2020,7,12,9
4642,7,2020,7,12,10
4643,6,2020,7,12,11
4644,7,2020,7,12,12
4645,8,2020,7,12,13
4646,7,2020,7,12,14
4647,7,2020,7,12,15
4648,7,2020,7,12,16
4649,7,2020,7,12,17
4650,7,2020,7,12,18
4651,8,2020,7,12,19
4652,7,2020,7,12,20
4653,7,2020,7,12,21
4654,7,2020,7,12,22
4655,7,2020,7,12,23
4656,7,2020,7,13,0
4657,7,2020,7,13,1
4658,7,2020,7,13,2
4659,7,2020,7,13,3
4660,7,2020,7,13,4
4661,6,2020,7,13,5
4662,8,2020,7,13,6
4663,7,2020,7,13,7
4664,7,2020,7,13,8
4665,7,2020,7,13,9
4666,7,2020,7,13,10
4667,7,2020,7,13,11
4668,7,2020,7,13,12
4669,7,2020,7,13,13
4670,7,2020,7,13,14
4671,7,2020,7,13,15
4672,7,2020,7,13,16
4673,7,2020,7,13,17
4674,7,2020,7,13,18
4675,7,2020,7,13,19
4676,7,2020,7,13,20
4677,7,2020,7,13,21
4678,7,2020,7,13,22
4679,7,2020,7,13,23
4680,7,2020,7,14,0
4681,6,2020,7,14,1
4682,7,2020,7,14,2
4683,7,2020,7,14,3
4684,8,2020,7,14,4
4685,7,2020,7,14,5
4686,6,2020,7,14,6
4687,7,2020,7,14,7
4688,7,2020,7,14,8
4689,7,2020,7,14,9
4690,7,2020,7,14,10
4691,7,2020,7,14,11
4692,7,2020,7,14,12
4693,7,2020,7,14,13
4694,6,2020,7,14,14
4695,7,2020,7,14,15
4696,7,2020,7,14,16
4697,8,2020,7,14,17
4698,7,2020,7,14,18
4699,7,2020,7,14,19
4700,6,2020,7,14,20
4701,7,2020,7,14,21
4702,7,2020,7,14,22
4703,7,2020,7,14,23
4704,6,2020,7,15,0
4705,7,2020,7,15,1
4706,7,2020,7,15,2
4707,7,2020,7,15,3
4708,7,2020,7,15,4
4709,7,2020,7,15,5
4710,7,2020,7,15,6
4711,7,2020,7,15,7
4712,7,2020,7,15,8
4713,7,2020,7,15,9
4714,7,2020,7,15,10
4715,7,2020,7,15,11
4716,7,2020,7,15,12
4717,7,2020,7,15,13
4718,7,2020,7,15,14
4719,7,2020,7,15,15
4720,7,2020,7,15,16
4721,7,2020,7,15,17
4722,8,2020,7,15,18
4723,7,2020,7,15,19
4724,6,2020,7,15,20
4725,8,2020,7,15,21
4726,8,2020,7,15,22
4727,7,2020,7,15,23
4728,6,2020,7,16,0
4729,7,2020,7,16,1
4730,7,2020,7,16,2
4731,6,2020,7,16,3
4732,7,2020,7,16,4
4733,8,2020,7,16,5
4734,7,2020,7,16,6
4735,7,2020,7,16,7
4736,7,2020,7,16,8
4737,7,2020,7,16,9
4738,7,2020,7,16,10
4739,7,2020,7,16,11
4740,7,2020,7,16,12
4741,7,2020,7,16,13
4742,7,2020,7,16,14
4743,7,2020,7,16,15
4744,7,2020,7,16,16
4745,7,2020,7,16,17
4746,7,2020,7,16,18
4747,7,2020,7,16,19
4748,7,2020,7,16,20
4749,6,2020,7,16,21
4750,7,2020,7,16,22
4751,7,2020,7,16,23
4752,7,2020,7,17,0
4753,7,2020,7,17,1
4754,7,2020,7,17,2
4755,7,2020,7,17,3
4756,7,2020,7,17,4
4757,7,2020,7,17,5
4758,7,2020,7,17,6
4759,6,2020,7,17,7
4760,7,2020,7,17,8
4761,6,2020,7,17,9
4762,6,2020,7,17,10
4763,8,2020,7,17,11
4764,7,2020,7,17,12
4765,7,2020,7,17,13
4766,7,2020,7,17,14
4767,7,2020,7,17,15
4768,7,2020,7,17,16
4769,7,2020,7,17,17
4770,8,2020,7,17,18
4771,7,2020,7,17,19
4772,7,2020,7,17,20
4773,8,2020,7,17,21
4774,6,2020,7,17,22
4775,7,2020,7,17,23
4776,7,2020,7,18,0
4777,6,2020,7,18,1
4778,7,2020,7,18,2
4779,7,2020,7,18,3
4780,7,2020,7,18,4
4781,6,2020,7,18,5
4782,7,2020,7,18,6
4783,7,2020,7,18,7
4784,7,2020,7,18,8
4785,7,2020,7,18,9
4786,7,2020,7,18,10
4787,7,2020,7,18,11
4788,6,2020,7,18,12
4789,7,2020,7,18,13
4790,7,2020,7,18,14
4791,7,2020,7,18,15
4792,7,2020,7,18,16
4793,7,2020,7,18,17
4794,8,2020,7,18,18
4795,7,2020,7,18,19
4796,7,2020,7,18,20
4797,7,2020,7,18,21
4798,7,2020,7,18,22
4799,7,2020,7,18,23
4800,7,2020,7,19,0
4801,7,2020,7,19,1
4802,6,2020,7,19,2
4803,8,2020,7,19,3
4804,7,2020,7,19,4
4805,7,2020,7,19,5
4806,7,2020,7,19,6
4807,7,2020,7,19,7
4808,7,2020,7,19,8
4809,7,2020,7,19,9
4810,7,2020,7,19,10
4811,7,2020,7,19,11
4812,7,2020,7,19,12
4813,7,2020,7,19,13
4814,7,2020,7,19,14
4815,7,2020,7,19,15
4816,7,2020,7,19,16
4817,7,2020,7,19,17
4818,7,2020,7,19,18
4819,7,2020,7,19,19
4820,7,2020,7,19,20
4821,8,2020,7,19,21
4822,6,2020,7,19,22
4823,7,2020,7,19,23
4824,7,2020,7,20,0
4825,7,2020,7,20,1
4826,7,2020,7,20,2
4827,7,2020,7,20,3
4828,7,2020,7,20,4
4829,8,2020,7,20,5
4830,7,2020,7,20,6
4831,7,2020,7,20,7
4832,7,2020,7,20,8
4833,8,2020,7,20,9
4834,7,2020,7,20,10
4835,7,2020,7,20,11
4836,7,2020,7,20,12
4837,7,2020,7,20,13
4838,8,2020,7,20,14
4839,7,2020,7,20,15
4840,6,2020,7,20,16
4841,7,2020,7,20,17
4842,6,2020,7,20,18
4843,7,2020,7,20,19
4844,7,2020,7,20,20
4845,8,2020,7,20,21
4846,7,2020,7,20,22
4847,7,2020,7,20,23
4848,7,2020,7,21,0
4849,6,2020,7,21,1
4850,7,2020,7,21,2
4851,6,2020,7,21,3
4852,7,2020,7,21,4
4853,8,2020,7,21,5
4854,7,2020,7,21,6
4855,7,2020,7,21,7
4856,6,2020,7,21,8
4857,7,2020,7,21,9
4858,7,2020,7,21,10
4859,7,2020,7,21,11
4860,6,2020,7,21,12
4861,8,2020,7,21,13
4862,7,2020,7,21,14
4863,7,2020,7,21,15
4864,7,2020,7,21,16
4865,7,2020,7,21,17
4866,7,2020,7,21,18
4867,6,2020,7,21,19
4868,7,2020,7,21,20
4869,6,2020,7,21,21
4870,6,2020,7,21,22
4871,7,2020,7,21,23
4872,7,2020,7,22,0
4873,7,2020,7,22,1
4874,7,2020,7,22,2
4875,6,2020,7,22,3
4876,7,2020,7,22,4
4877,8,2020,7,22,5
4878,6,2020,7,22,6
4879,7,2020,7,22,7
4880,7,2020,7,22,8
4881,7,2020,7,22,9
4882,7,2020,7,22,10
4883,8,2020,7,22,11
4884,7,2020,7,22,12
4885,7,2020,7,22,13
4886,8,2020,7,22,14
4887,8,2020,7,22,15
4888,7,2020,7,22,16
4889,8,2020,7,22,17
4890,7,2020,7,22,18
4891,7,2020,7,22,19
4892,7,2020,7,22,20
4893,7,2020,7,22,21
4894,7,2020,7,22,22
4895,6,2020,7,22,23
4896,7,2020,7,23,0
4897,7,2020,7,23,1
4898,7,2020,7,23,2
4899,6,2020,7,23,3
4900,7,2020,7,23,4
4901,7,2020,7,23,5
4902,7,2020,7,23,6
4903,7,2020,7,23,7
4904,7,2020,7,23,8
4905,7,2020,7,23,9
4906,7,2020,7,23,10
4907,8,2020,7,23,11
4908,7,2020,7,23,12
4909,7,2020,7,23,13
4910,7,2020,7,23,14
4911,6,2020,7,23,15
4912,7,2020,7,23,16
4913,7,2020,7,23,17
4914,7,2020,7,23,18
4915,7,2020,7,23,19
4916,7,2020,7,23,20
4917,7,2020,7,23,21
4918,6,2020,7,23,22
4919,7,2020,7,23,23
4920,7,2020,7,24,0
4921,7,2020,7,24,1
4922,7,2020,7,24,2
4923,7,2020,7,24,3
4924,7,2020,7,24,4
4925,7,2020,7,24,5
4926,8,2020,7,24,6
4927,7,2020,7,24,7
4928,7,2020,7,24,8
4929,7,2020,7,24,9
4930,8,2020,7,24,10
4931,7,2020,7,24,11
4932,7,2020,7,24,12
4933,7,2020,7,24,13
4934,8,2020,7,24,14
4935,7,2020,7,24,15
4936,7,2020,7,24,16
4937,7,2020,7,24,17
4938,7,2020,7,24,18
4939,7,2020,7,24,19
4940,7,2020,7,24,20
4941,8,2020,7,24,21
4942,7,2020,7,24,22
4943,6,2020,7,24,23
4944,7,2020,7,25,0
4945,8,2020,7,25,1
4946,7,2020,7,25,2
4947,8,2020,7,25,3
4948,7,2020,7,25,4
4949,7,2020,7,25,5
4950,6,2020,7,25,6
4951,7,2020,7,25,7
4952,6,2020,7,25,8
4953,7,2020,7,25,9
4954,8,2020,7,25,10
4955,7,2020,7,25,11
4956,7,2020,7,25,12
4957,6,2020,7,25,13
4958,7,2020,7,25,14
4959,7,2020,7,25,15
4960,7,2020,7,25,16
4961,7,2020,7,25,17
4962,7,2020,7,25,18
4963,7,2020,7,25,19
4964,7,2020,7,25,20
4965,7,2020,7,25,21
4966,7,2020,7,25,22
4967,8,2020,7,25,23
4968,7,2020,7,26,0
4969,7,2020,7,26,1
4970,7,2020,7,26,2
4971,7,2020,7,26,3
4972,7,2020,7,26,4
4973,7,2020,7,26,5
4974,7,2020,7,26,6
4975,7,2020,7,26,7
4976,7,2020,7,26,8
4977,7,2020,7,26,9
4978,7,2020,7,26,10
4979,6,2020,7,26,11
4980,7,2020,7,26,12
4981,7,2020,7,26,13
4982,7,2020,7,26,14
4983,7,2020,7,26,15
4984,8,2020,7,26,16
4985,7,2020,7,26,17
4986,7,2020,7,26,18
4987,6,2020,7,26,19
4988,7,2020,7,26,20
4989,7,2020,7,26,21
4990,7,2020,7,26,22
4991,6,2020,7,26,23
4992,7,2020,7,27,0
4993,7,2020,7,27,1
4994,8,2020,7,27,2
4995,7,2020,7,27,3
4996,7,2020,7,27,4
4997,8,2020,7,27,5
4998,8,2020,7,27,6
4999,7,2020,7,27,7
5000,7,2020,7,27,8
5001,7,2020,7,27,9
5002,8,2020,7,27,10
5003,7,2020,7,27,11
5004,7,2020,7,27,12
5005,7,2020,7,27,13
5006,8,2020,7,27,14
5007,7,2020,7,27,15
5008,7,2020,7,27,16
5009,8,2020,7,27,17
5010,8,2020,7,27,18
5011,7,2020,7,27,19
5012,7,2020,7,27,20
5013,7,2020,7,27,21
5014,8,2020,7,27,22
5015,8,2020,7,27,23
5016,7,2020,7,28,0
5017,8,2020,7,28,1
5018,7,2020,7,28,2
5019,7,2020,7,28,3
5020,7,2020,7,28,4
5021,7,2020,7,28,5
5022,7,2020,7,28,6
5023,7,2020,7,28,7
5024,7,2020,7,28,8
5025,7,2020,7,28,9
5026,7,2020,7,28,10
5027,7,2020,7,28,11
5028,7,2020,7,28,12
5029,7,2020,7,28,13
5030,7,2020,7,28,14
5031,7,2020,7,28,15
5032,8,2020,7,28,16
5033,6,2020,7,28,17
5034,7,2020,7,28,18
5035,7,2020,7,28,19
5036,7,2020,7,28,20
5037,7,2020,7,28,21
5038,7,2020,7,28,22
5039,7,2020,7,28,23
5040,7,2020,7,29,0
5041,7,2020,7,29,1
5042,8,2020,7,29,2
5043,7,2020,7,29,3
5044,7,2020,7,29,4
5045,7,2020,7,29,5
5046,8,2020,7,29,6
5047,7,2020,7,29,7
5048,7,2020,7,29,8
5049,7,2020,7,29,9
5050,7,2020,7,29,10
5051,7,2020,7,29,11
5052,7,2020,7,29,12
5053,7,2020,7,29,13
5054,7,2020,7,29,14
5055,8,2020,7,29,15
5056,7,2020,7,29,16
5057,8,2020,7,29,17
5058,7,2020,7,29,18
5059,7,2020,7,29,19
5060,7,2020,7,29,20
5061,7,2020,7,29,21
5062,7,2020,7,29,22
5063,7,2020,7,29,23
5064,7,2020,7,30,0
